application_id,company_name,original_filename,outcome_label,paid_flag,not_paid_flag,defaulted_flag,industry,requested_loan,company_age_months,directors_score,director_defaults_12m,director_defaults_36m,director_ccj_count,director_ccj_value,business_ccj,Total Revenue,Monthly Average Revenue,Total Expenses,Net Income,Total Debt,Debt-to-Income Ratio,Operating Margin,Debt Service Coverage Ratio,Gross Burn Rate,Cash Flow Volatility,Revenue Growth Rate,Average Month-End Balance,Average Negative Balance Days per Month,Number of Bounced Payments,mca_rule_score,mca_rule_decision,subprime_score,subprime_tier,final_decision
100204,Wild Bru And Lavers Ltd,Wild Bru and Lavers Ltd.json,unlabelled,False,False,False,Other,10000.0,65,82,0.0,0.0,0.0,0.0,False,37899.19,37899.19,28702.5,9196.69,1284.41,0.034,0.243,3.83,28702.5,0.1,0.0,4598.34,0,0,100,APPROVE,91.2,Tier 2,APPROVE
100154,Victory And Joel Ltd,Victory and Joel Ltd .json,unlabelled,False,False,False,Other,10000.0,86,84,0.0,0.0,0.0,0.0,False,19560.02,6520.01,13497.88,6062.14,450.0,0.023,0.31,6.1,4499.29,0.739,0.5,1010.36,7,0,30,DECLINE,78.0,Tier 3,DECLINE
100124,Verve Gb,Verve GB.json,unlabelled,False,False,False,Other,6000.0,27,0,0.0,0.0,0.0,0.0,False,626.0,626.0,1748.77,-1122.77,0.0,0.0,-1.0,10.0,1748.77,0.1,0.0,1000.0,3,0,100,APPROVE,45.8,Tier 4,DECLINE
100110,The Thirsty Turtle Limited,THE_THIRSTY_TURTLE_LIMITED.json,unlabelled,False,False,False,Other,10000.0,30,79,0.0,0.0,0.0,0.0,False,28599.04,28599.04,28831.37,-232.33,0.0,0.0,-0.008,10.0,28831.37,0.1,0.0,1000.0,3,0,100,APPROVE,77.2,Tier 2,APPROVE
100185,The Hop House Ltd,THE_HOP_HOUSE_LTD.json,unlabelled,False,False,False,Other,5000.0,92,71,1.0,1.0,3.0,14371.0,False,1822.02,1822.02,536.67,1285.35,497.0,0.273,0.705,1.02,536.67,0.1,0.0,1000.0,0,0,100,APPROVE,62.1,Tier 3,APPROVE
100387,The Boot Country Pub Ltd,The Boot Country Pub Ltd.json,unlabelled,False,False,False,Other,6000.0,29,0,0.0,0.0,0.0,0.0,False,91887.89,11485.99,125010.96,-33123.07,37413.74,0.407,-0.36,26.31,15626.37,0.515,0.18,1000.0,5,0,60,REFER,53.3,Tier 4,DECLINE
100200,Stevnson Property Services Ltd,Stevnson Property Services Ltd.json,unlabelled,False,False,False,Other,7000.0,270,88,1.0,2.0,0.0,0.0,False,37371.03,9342.76,13900.61,23470.42,9265.0,0.248,0.628,1.12,3475.15,1.318,0.5,2933.8,10,0,30,DECLINE,62.8,Tier 4,DECLINE
100236,Staplehurst Coffee Ltd,Staplehurst Coffee Ltd .json,unlabelled,False,False,False,Other,10000.0,44,75,0.0,0.0,0.0,0.0,False,14114.65,7057.33,12029.68,2084.97,0.0,0.0,0.148,10.1,6014.84,0.156,-0.2,1000.0,0,0,100,APPROVE,76.3,Tier 2,APPROVE
101458,Smithstrade Ltd,Smithstrade Ltd.json,unlabelled,False,False,False,Other,10000.0,85,68,0.0,0.0,0.0,0.0,False,5167.76,1291.94,5454.53,-286.77,0.0,0.0,-0.055,10.0,1363.63,0.88,-0.5,1000.0,8,0,30,DECLINE,54.2,Tier 4,DECLINE
100141,Sercasa Ltd,Sercasa Ltd.json,unlabelled,False,False,False,Other,10000.0,42,89,0.0,0.0,0.0,0.0,False,45180.66,22590.33,97473.39,-52292.73,45948.72,1.017,-1.0,50.0,48736.7,1.405,-0.5,1000.0,10,0,30,DECLINE,41.0,Tier 4,DECLINE
100231,Scrandiggity Ltd,Scrandiggity LTD.json,unlabelled,False,False,False,Other,10000.0,43,71,1.0,1.0,2.0,995.0,False,3975.72,3975.72,3576.95,398.77,0.0,0.0,0.1,10.0,3576.95,0.1,0.0,1000.0,0,0,100,APPROVE,80.2,Tier 2,APPROVE
100098,Saint Giovanni De La Mode Ltd,SAINT_GIOVANNI_DE_LA_MODE_LTD.json,unlabelled,False,False,False,Other,10000.0,95,83,0.0,0.0,1.0,684.0,False,5698.76,2849.38,7649.71,-1950.95,0.0,0.0,-0.342,43.5,3824.85,1.337,-0.5,1000.0,10,0,30,DECLINE,45.3,Tier 4,DECLINE
100151,Rothwell Local Store Ltd,rothwell local store ltd.json,unlabelled,False,False,False,Other,10000.0,31,81,1.0,1.0,0.0,0.0,False,16575.71,8287.86,15300.68,1275.03,0.0,0.0,0.077,50.0,7650.34,0.789,-0.5,1000.0,7,0,30,DECLINE,64.6,Tier 3,DECLINE
100131,Rosethorn Studio Ltd,Rosethorn Studio Ltd.json,unlabelled,False,False,False,Other,2000.0,44,48,0.0,0.0,0.0,0.0,False,19.73,9.87,1.65,18.08,0.0,0.0,0.916,1.09,0.82,1.328,0.5,1000.0,10,0,30,DECLINE,39.9,Tier 4,DECLINE
100303,Richer Education,Richer Education.json,unlabelled,False,False,False,Other,10000.0,142,88,0.0,0.0,0.0,0.0,False,33391.22,16695.61,21096.65,12294.57,0.0,0.0,0.368,4.98,10548.32,0.023,0.03,3073.64,0,0,100,APPROVE,93.6,Tier 2,APPROVE
100224,Retail 24 Ltd,Retail 24 Ltd.json,unlabelled,False,False,False,Other,10000.0,44,82,0.0,0.0,0.0,0.0,False,3301.47,1650.74,4293.92,-992.45,0.0,0.0,-0.301,10.0,2146.96,0.673,-0.5,1000.0,6,0,60,REFER,55.5,Tier 2,DECLINE
100148,R W Waste Ltd,R W Waste Ltd.json,unlabelled,False,False,False,Other,10000.0,55,69,0.0,1.0,1.0,1214.0,False,39608.76,19804.38,39832.7,-223.94,0.0,0.0,-0.006,32.68,19916.35,0.836,-0.5,1000.0,8,0,30,DECLINE,55.1,Tier 3,DECLINE
100174,Punchard Group Ltd,Punchard Group Ltd.json,unlabelled,False,False,False,Other,10000.0,84,0,0.0,0.0,0.0,0.0,False,107938.86,107938.86,83875.08,24063.78,0.0,0.0,0.223,6.76,83875.08,0.1,0.0,12031.89,0,0,100,APPROVE,75.7,Tier 2,DECLINE
100196,Ps & Sons Ltd,ps & sons ltd.json,unlabelled,False,False,False,Other,9000.0,69,95,0.0,0.0,0.0,0.0,False,22107.09,11053.54,21067.39,1039.7,0.0,0.0,0.047,3.19,10533.7,0.497,0.5,1000.0,4,0,60,REFER,83.7,Tier 2,DECLINE
100178,Prudent Healthcare Services Ltd,Prudent Healthcare Services Ltd.json,unlabelled,False,False,False,Other,6000.0,86,65,2.0,4.0,1.0,340.0,False,37222.67,37222.67,33846.34,3376.33,0.0,0.0,0.091,11.51,33846.34,0.1,0.0,1688.17,0,0,100,APPROVE,84.6,Tier 2,APPROVE
100218,Post Production Sorted Ltd,Post Production Sorted Ltd.json,unlabelled,False,False,False,Other,5000.0,25,93,1.0,1.0,0.0,0.0,False,48984.47,5442.72,49502.07,-517.6,0.0,0.0,-0.011,10.0,5500.23,0.412,0.12,1000.0,4,0,60,REFER,83.3,Tier 1,DECLINE
100083,Porkies Ltd,Porkies Ltd.json,unlabelled,False,False,False,Other,2000.0,36,54,0.0,0.0,4.0,14351.0,False,4906.63,2453.32,4642.88,263.75,0.0,0.0,0.054,50.0,2321.44,1.048,-0.5,1000.0,10,0,30,DECLINE,53.2,Tier 4,DECLINE
100162,Platform 10 Ltd,Platform 10 Ltd.json,unlabelled,False,False,False,Other,5000.0,28,84,0.0,0.0,1.0,699.0,False,60.0,30.0,798.45,-738.45,0.0,0.0,-1.0,1.01,399.22,0.471,0.5,1000.0,4,0,60,REFER,43.9,Tier 3,DECLINE
100183,Phoenix Group Services Ltd,Phoenix Group Services Ltd.json,unlabelled,False,False,False,Other,2000.0,106,87,0.0,1.0,2.0,659.0,False,1863.62,931.81,2260.24,-396.62,843.0,0.452,-0.213,3.12,1130.12,1.073,0.5,1000.0,10,0,30,DECLINE,61.5,Tier 4,DECLINE
100195,Pemienterprize Ltd,Pemienterprize Ltd.json,unlabelled,False,False,False,Other,10000.0,108,93,0.0,0.0,0.0,0.0,False,8072.84,8072.84,13014.9,-4942.06,6250.0,0.774,-0.612,6.11,13014.9,0.1,0.0,1000.0,3,0,100,APPROVE,61.4,Tier 2,APPROVE
100233,Nikolov 92 Ltd,Nikolov 92 Ltd.json,unlabelled,False,False,False,Other,5000.0,83,62,0.0,0.0,0.0,0.0,False,7770.0,3885.0,6850.44,919.56,105.21,0.014,0.118,3.33,3425.22,1.001,0.5,1000.0,10,0,30,DECLINE,68.4,Tier 4,DECLINE
100109,Msfmart Uk Ltd,MSFMart UK Ltd.json,unlabelled,False,False,False,Other,10000.0,61,81,0.0,2.0,0.0,0.0,False,1439.24,1439.24,1265.92,173.32,0.0,0.0,0.12,10.0,1265.92,0.1,0.0,1000.0,0,0,100,APPROVE,83.4,Tier 2,APPROVE
100153,Mr Eats Group Ltd,Mr Eats Group Ltd.json,unlabelled,False,False,False,Other,2000.0,32,74,1.0,4.0,0.0,0.0,False,3701.98,1233.99,3252.55,449.43,0.0,0.0,0.121,6.83,1084.18,0.843,-0.44,1000.0,8,0,30,DECLINE,60.0,Tier 3,DECLINE
100147,Moonlight Smc Ltd,Moonlight SMC Ltd.json,unlabelled,False,False,False,Other,4000.0,47,52,1.0,3.0,4.0,2953.0,False,1218.0,609.0,1011.73,206.27,100.0,0.082,0.169,3.18,505.86,0.374,0.5,1000.0,3,0,60,REFER,81.3,Tier 2,DECLINE
100186,Mh Home Renovations Ltd,Mh Home Renovations Ltd.json,unlabelled,False,False,False,Other,10000.0,51,78,1.0,5.0,0.0,0.0,False,7899.02,7899.02,8168.18,-269.16,0.0,0.0,-0.034,50.0,8168.18,0.1,0.0,1000.0,3,0,100,APPROVE,76.4,Tier 2,APPROVE
100232,Mecn Marketing Ltd,Mecn Marketing Ltd.json,unlabelled,False,False,False,Other,10000.0,43,79,1.0,6.0,2.0,9586.0,False,1685.81,1685.81,1941.44,-255.63,300.0,0.178,-0.152,1.05,1941.44,0.1,0.0,1000.0,3,0,100,APPROVE,56.6,Tier 3,CONDITIONAL_APPROVE
100419,Lopez Plant Hire Ltd,Lopez Plant Hire Ltd.json,unlabelled,False,False,False,Other,10000.0,81,75,0.0,5.0,0.0,0.0,False,45387.94,3491.38,45236.16,151.78,0.0,0.0,0.003,50.0,3479.7,0.675,-0.03,1000.0,6,0,60,REFER,62.2,Tier 2,DECLINE
100139,Master Brewer Ltd,Master Brewer Ltd.json,unlabelled,False,False,False,Other,7000.0,32,0,0.0,0.0,0.0,0.0,False,13339.55,6669.78,11884.76,1454.79,0.0,0.0,0.109,50.0,5942.38,0.619,-0.5,1000.0,6,0,60,REFER,51.8,Tier 4,DECLINE
101455,Marvellous Glow Ltd,Marvellous Glow Ltd.json,unlabelled,False,False,False,Other,10000.0,122,42,3.0,3.0,1.0,293.0,False,627.57,627.57,2531.89,-1904.32,2047.5,3.263,-1.0,3.49,2531.89,0.1,0.0,1000.0,3,0,100,APPROVE,51.3,Tier 4,CONDITIONAL_APPROVE
100133,Manzil Property Management,Manzil Property Management.json,unlabelled,False,False,False,Other,10000.0,116,67,0.0,0.0,2.0,1088.0,False,23097.04,23097.04,24718.97,-1621.93,0.0,0.0,-0.07,14.86,24718.97,0.1,0.0,1000.0,3,0,100,APPROVE,73.3,Tier 2,APPROVE
100084,Maj Trade Ltd,Maj Trade Ltd.json,unlabelled,False,False,False,Other,10000.0,115,93,0.0,0.0,0.0,0.0,False,1369.87,684.94,577.08,792.79,0.0,0.0,0.579,3.04,288.54,1.414,0.5,1000.0,10,0,30,DECLINE,67.3,Tier 4,DECLINE
100161,Lumi Skn Ltd,Lumi SKN Ltd.json,unlabelled,False,False,False,Other,10000.0,57,86,0.0,0.0,0.0,0.0,False,9061.77,4530.88,22080.79,-13019.02,0.0,0.0,-1.0,19.72,11040.4,0.851,0.5,1000.0,8,0,30,DECLINE,52.0,Tier 4,DECLINE
100201,Kurkland Ltd,Kurkland Ltd.json,unlabelled,False,False,False,Other,8000.0,61,77,0.0,0.0,0.0,0.0,False,11340.22,11340.22,13162.68,-1822.46,216.0,0.019,-0.161,4.46,13162.68,0.1,0.0,1000.0,3,0,100,APPROVE,71.4,Tier 2,APPROVE
100193,Krafty Designs 4 You Limited,Krafty Designs 4 You Limited.json,unlabelled,False,False,False,Other,7000.0,26,0,0.0,0.0,0.0,0.0,False,1183.0,1183.0,80.18,1102.82,0.0,0.0,0.932,1.07,80.18,0.1,0.0,1000.0,0,0,100,APPROVE,49.6,Tier 4,DECLINE
101647,King Of Steel Media Ltd,King of Steel Media Ltd.json,unlabelled,False,False,False,Other,10000.0,99,82,0.0,0.0,0.0,0.0,False,2659.48,1329.74,2760.02,-100.54,0.0,0.0,-0.038,50.0,1380.01,1.142,-0.5,1000.0,10,0,30,DECLINE,54.5,Tier 4,DECLINE
100220,Kids Tech Company Ltd,Kids Tech Company Ltd.json,unlabelled,False,False,False,Other,10000.0,37,85,0.0,0.0,0.0,0.0,False,35308.48,17654.24,31433.02,3875.46,0.0,0.0,0.11,50.0,15716.51,0.801,0.5,1000.0,8,0,30,DECLINE,72.8,Tier 3,DECLINE
100091,Ketco Direct Limited,Ketco Direct Limited.json,unlabelled,False,False,False,Other,7000.0,40,47,0.0,0.0,0.0,0.0,False,5931.18,2965.59,5931.48,-0.3,0.0,0.0,-0.0,50.0,2965.74,1.286,-0.5,1000.0,10,0,30,DECLINE,43.9,Tier 4,DECLINE
100114,Kam Marketing Group Limited,Kam marketing Group Limited.json,unlabelled,False,False,False,Other,10000.0,59,74,0.0,0.0,0.0,0.0,False,2393.88,2393.88,2951.81,-557.93,0.0,0.0,-0.233,11.15,2951.81,0.1,0.0,1000.0,3,0,100,APPROVE,69.3,Tier 2,APPROVE
100140,Jb Bars Ltd,JB Bars Ltd.json,unlabelled,False,False,False,Other,10000.0,31,43,3.0,9.0,0.0,0.0,False,3543.21,3543.21,3431.53,111.68,100.0,0.028,0.032,50.0,3431.53,0.1,0.0,1000.0,0,0,100,APPROVE,70.9,Tier 2,APPROVE
100168,Jay Heath Ltd,Jay Heath Ltd.json,unlabelled,False,False,False,Other,5000.0,31,68,1.0,3.0,2.0,673.0,False,11347.52,2269.5,1378.2,9969.32,0.0,0.0,0.879,1.14,275.64,0.581,0.5,1000.0,5,0,60,REFER,65.0,Tier 3,DECLINE
100149,Ivy Aesthetic Clinic Academy Ltd,Ivy Aesthetic Clinic Academy Ltd.json,unlabelled,False,False,False,Other,7000.0,47,82,0.0,1.0,2.0,2994.0,False,2453.15,1226.58,4143.49,-1690.34,200.0,0.082,-0.689,1.34,2071.74,0.106,-0.14,1000.0,3,0,100,APPROVE,49.0,Tier 3,CONDITIONAL_APPROVE
100128,Humbleegg Ltd,HumbleEgg Ltd.json,unlabelled,False,False,False,Other,10000.0,35,90,0.0,0.0,0.0,0.0,False,29733.36,9911.12,34755.24,-5021.88,0.0,0.0,-0.169,50.0,11585.08,1.668,-0.5,1000.0,10,0,30,DECLINE,47.2,Tier 4,DECLINE
101574,Hans Lec Design,Hans Lec Design.json,unlabelled,False,False,False,Other,10000.0,216,0,0.0,0.0,0.0,0.0,False,183495.84,14115.06,140902.61,42593.23,13910.99,0.076,0.232,3.23,10838.66,0.665,0.21,1638.2,6,0,60,REFER,66.9,Tier 2,DECLINE
100089,Hemming Logistics Ltd,Hemming Logistics Ltd.json,unlabelled,False,False,False,Other,2000.0,42,82,1.0,5.0,0.0,0.0,False,10062.39,5031.2,10233.28,-170.89,0.0,0.0,-0.017,28.75,5116.64,1.414,-0.5,1000.0,10,0,30,DECLINE,52.7,Tier 4,DECLINE
100127,Hewitt And Hyland Leisure Ltd,Hewitt and Hyland Leisure Ltd.json,unlabelled,False,False,False,Other,9000.0,36,0,0.0,0.0,0.0,0.0,False,10062.39,5031.2,10233.28,-170.89,0.0,0.0,-0.017,28.75,5116.64,1.414,-0.5,1000.0,10,0,30,DECLINE,37.2,Tier 4,DECLINE
100170,Harley Street Hair Transplants,Harley Street Hair Transplants.json,unlabelled,False,False,False,Other,10000.0,54,0,0.0,0.0,0.0,0.0,False,57975.0,11595.0,57260.46,714.54,0.0,0.0,0.012,50.0,11452.09,0.776,0.27,1000.0,7,0,30,DECLINE,56.0,Tier 4,DECLINE
100418,Regulatory Consultantcy Services Ltd,Regulatory Consultantcy Services Ltd .json,unlabelled,False,False,False,Other,2000.0,219,90,0.0,0.0,0.0,0.0,False,99183.27,8265.27,36807.82,62375.45,0.0,0.0,0.629,4.76,3067.32,0.674,0.01,2598.98,6,0,60,REFER,81.5,Tier 2,DECLINE
100143,Greensec Limited,GreenSec Limited.json,unlabelled,False,False,False,Other,2000.0,33,42,0.0,0.0,0.0,0.0,False,73998.6,7399.86,73998.6,0.0,0.0,0.0,0.0,10.0,7399.86,0.401,-0.08,1000.0,4,0,60,REFER,60.5,Tier 2,DECLINE
100198,Gwynne And Hhyde Plumbing And Heating Ltd,Gwynne and HHyde Plumbing and Heating Ltd.json,unlabelled,False,False,False,Other,2000.0,86,85,2.0,2.0,0.0,0.0,False,73998.6,7399.86,73998.6,0.0,0.0,0.0,0.0,10.0,7399.86,0.401,-0.08,1000.0,4,0,60,REFER,70.6,Tier 2,DECLINE
100202,Gozone Care Ltd,Gozone Care Ltd.json,unlabelled,False,False,False,Other,10000.0,297,92,0.0,0.0,0.0,0.0,False,39560.22,39560.22,19769.14,19791.08,0.0,0.0,0.5,2.26,19769.14,0.1,0.0,9895.54,0,0,100,APPROVE,91.2,Tier 2,APPROVE
101621,French Sole Ltd,French Sole Ltd.json,unlabelled,False,False,False,Other,6000.0,131,0,0.0,0.0,0.0,0.0,False,6955.74,3477.87,14416.55,-7460.81,7615.0,1.095,-1.0,9.13,7208.28,0.797,-0.5,1000.0,7,0,30,DECLINE,0.0,Error,DECLINE
100234,Four The Willows Ltd,Four the Willows Ltd.json,unlabelled,False,False,False,Other,10000.0,95,79,0.0,2.0,0.0,0.0,False,10157.33,5078.66,7591.83,2565.5,0.0,0.0,0.253,10.0,3795.92,1.203,0.5,1000.0,10,0,30,DECLINE,69.5,Tier 4,DECLINE
100382,Elsco Private Limited,Elsco Private Limited.json,unlabelled,False,False,False,Other,2000.0,62,76,0.0,0.0,0.0,0.0,False,1156.42,1156.42,2842.9,-1686.48,0.0,0.0,-1.0,4.93,2842.9,0.1,0.0,1000.0,3,0,100,APPROVE,58.3,Tier 2,APPROVE
100137,Elpromotions Limited,Elpromotions Limited.json,unlabelled,False,False,False,Other,2000.0,184,85,0.0,0.0,0.0,0.0,False,2081.94,1040.97,4375.07,-2293.13,2550.0,1.225,-1.0,7.81,2187.54,1.346,-0.5,1000.0,10,0,30,DECLINE,41.0,Tier 4,DECLINE
100093,Dts Materials Ltd,DTS Materials Ltd.json,unlabelled,False,False,False,Other,6000.0,30,76,2.0,2.0,0.0,0.0,False,4579.04,2289.52,8231.32,-3652.28,0.0,0.0,-0.798,50.0,4115.66,1.149,-0.5,1000.0,10,0,30,DECLINE,37.9,Tier 4,DECLINE
100155,Data4Est Ltd,Data4est Ltd.json,unlabelled,False,False,False,Other,3000.0,35,75,1.0,2.0,0.0,0.0,False,4170.61,2085.31,7361.68,-3191.07,1140.0,0.273,-0.765,2.08,3680.84,0.092,-0.12,1000.0,3,0,100,APPROVE,54.4,Tier 3,CONDITIONAL_APPROVE
100416,Alex Sounthhampton,Alex Sounthhampton.json,unlabelled,False,False,False,Other,10000.0,36,77,0.0,0.0,0.0,0.0,False,496669.71,38205.36,530922.58,-34252.87,40000.0,0.081,-0.069,50.0,40840.2,0.484,0.08,1000.0,4,0,60,REFER,73.0,Tier 2,DECLINE
100409,Saffron Private Limited,Saffron Private Limited.json,unlabelled,False,False,False,Other,5000.0,52,94,0.0,0.0,0.0,0.0,False,208928.16,16071.4,203934.48,4993.68,34190.0,0.164,0.024,5.43,15687.27,0.47,0.12,1000.0,4,0,60,REFER,82.5,Tier 2,DECLINE
100408,Green Future Search Lab,Green Future Search Lab.json,unlabelled,False,False,False,Other,2000.0,22,54,1.0,2.0,0.0,0.0,False,22947.4,1912.28,20149.32,2798.08,315.7,0.014,0.122,7.36,1679.11,0.611,0.28,1000.0,6,0,60,REFER,72.0,Tier 2,DECLINE
100399,Drillskillz Consults Limited,Drillskillz Consults Limited.json,unlabelled,False,False,False,Other,10000.0,134,92,0.0,0.0,0.0,0.0,False,47740.57,3672.35,86857.74,-39117.17,7000.0,0.147,-0.819,1.61,6681.36,0.373,-0.01,1000.0,3,0,60,REFER,54.0,Tier 3,DECLINE
100402,The Coven Ltd,The Coven Ltd.json,unlabelled,False,False,False,Other,10000.0,68,79,2.0,3.0,2.0,1404.0,False,126838.9,9756.84,127769.28,-930.38,172.19,0.001,-0.007,31.52,9828.41,0.363,-0.13,1000.0,3,0,60,REFER,70.6,Tier 2,DECLINE
100406,Btwbtw Ltd,BTWBTW Ltd.json,unlabelled,False,False,False,Other,10000.0,25,0,0.0,0.0,0.0,0.0,False,78667.84,19666.96,47453.08,31214.76,15000.0,0.191,0.397,1.76,11863.27,0.64,0.15,3901.84,6,0,60,REFER,67.7,Tier 2,DECLINE
100388,Tradedesk Team Ltd,TradeDesk Team Ltd.json,unlabelled,False,False,False,Other,3000.0,78,76,0.0,0.0,0.0,0.0,False,53430.0,4110.0,49974.41,3455.59,0.0,0.0,0.065,10.94,3844.19,0.365,-0.05,1000.0,3,0,60,REFER,73.9,Tier 2,DECLINE
101677,As Cladding And Roofing Ltd,AS Cladding and Roofing Ltd.json,unlabelled,False,False,False,Other,7000.0,28,0,0.0,0.0,0.0,0.0,False,6689.3,3344.65,5190.04,1499.26,420.0,0.063,0.224,2.73,2595.02,0.92,-0.5,1000.0,9,0,30,DECLINE,47.6,Tier 4,DECLINE
100389,Anthony Healthcare Ltd,Anthony Healthcare Ltd.json,unlabelled,False,False,False,Other,10000.0,32,81,0.0,0.0,0.0,0.0,False,22341.13,2031.01,73789.34,-51448.21,8245.0,0.369,-1.0,24.72,6708.12,1.778,-0.5,1000.0,10,0,30,DECLINE,41.0,Tier 4,DECLINE
100385,All In The Wrap Limited,All in the wrap Limited.json,unlabelled,False,False,False,Other,5000.0,50,69,0.0,7.0,4.0,10552.0,False,55.98,27.99,0.0,55.98,0.0,0.0,1.0,4.66,0.0,1.414,-0.5,1000.0,10,0,30,DECLINE,54.5,Tier 4,DECLINE
100405,Fylde Conservation Ltd,Fylde Conservation Ltd.json,unlabelled,False,False,False,Other,2000.0,52,81,0.0,0.0,0.0,0.0,False,153996.74,11845.9,139046.1,14950.64,0.0,0.0,0.097,10.68,10695.85,0.808,0.06,1000.0,8,0,30,DECLINE,70.9,Tier 3,DECLINE
100400,Shakespeares Shepherd Huts Ltd,Shakespeares Shepherd Huts Ltd.json,unlabelled,False,False,False,Other,10000.0,89,90,0.0,0.0,1.0,6938.0,False,83158.46,20789.61,70326.22,12832.24,1900.0,0.023,0.154,4.95,17581.56,1.084,-0.5,1604.03,10,0,30,DECLINE,65.3,Tier 4,DECLINE
100391,Scs Facilities Services Ltd,SCS Facilities Services Ltd.json,unlabelled,False,False,False,Other,2000.0,60,51,4.0,7.0,1.0,886.0,False,79013.25,6077.94,79168.5,-155.25,217.0,0.003,-0.002,50.0,6089.88,0.343,0.17,1000.0,3,0,100,APPROVE,78.3,Tier 2,APPROVE
100398,Meli'S Landscaping Ltd,Meli's Landscaping Ltd.json,unlabelled,False,False,False,Other,2000.0,30,75,0.0,1.0,1.0,288.0,False,1863.39,621.13,1576.85,286.54,0.0,0.0,0.154,23.29,525.62,0.546,0.06,1000.0,5,0,60,REFER,77.4,Tier 2,DECLINE
100397,Fs Fashionista Ltd,FS Fashionista Ltd.json,unlabelled,False,False,False,Other,3000.0,28,62,0.0,1.0,2.0,2203.0,False,221933.76,17071.83,221979.5,-45.74,800.0,0.004,-0.0,50.0,17075.35,0.819,-0.11,1000.0,8,0,30,DECLINE,55.1,Tier 3,DECLINE
100393,Bunker Publishing,Bunker Publishing.json,unlabelled,False,False,False,Other,8000.0,126,81,0.0,0.0,2.0,5675.0,False,100358.35,7719.87,176918.47,-76560.12,19200.0,0.191,-0.763,15.86,13609.11,0.555,-0.01,1000.0,5,0,60,REFER,52.8,Tier 3,DECLINE
100395,Pj Photography Liverpool Limited,PJ PHOTOGRAPHY LIVERPOOL LIMITED.json,unlabelled,False,False,False,Other,3000.0,37,81,4.0,4.0,0.0,0.0,False,141100.76,10853.9,124652.21,16448.55,7136.0,0.051,0.117,4.72,9588.63,0.295,0.06,1000.0,0,0,100,APPROVE,89.2,Tier 2,APPROVE
100394,Apollo Supermarket,Apollo Supermarket.json,paid,True,False,False,Other,10000.0,28,65,1.0,1.0,0.0,0.0,False,42162.37,7027.06,40444.45,1717.92,4499.06,0.107,0.041,6.42,6740.74,0.734,0.05,1000.0,7,0,30,DECLINE,69.4,Tier 3,DECLINE
100392,Xtc Clothing,XTC Clothing.json,unlabelled,False,False,False,Other,2000.0,112,54,1.0,5.0,1.0,340.0,False,34251.76,2634.75,34282.53,-30.77,40.0,0.001,-0.001,50.0,2637.12,0.561,0.07,1000.0,5,0,60,REFER,68.5,Tier 2,DECLINE
100390,London21 Ltd,London21 Ltd.json,unlabelled,False,False,False,Other,7000.0,23,74,0.0,1.0,1.0,4236.0,False,8303.04,1186.15,2809.96,5493.08,505.0,0.061,0.662,1.72,401.42,0.712,-0.1,1000.0,7,0,30,DECLINE,60.6,Tier 3,DECLINE
100383,Plh Services Ltd,PLH Services Ltd.json,unlabelled,False,False,False,Other,7000.0,33,42,1.0,1.0,0.0,0.0,False,10941.6,5470.8,10938.19,3.41,0.0,0.0,0.0,10.0,5469.1,0.17,0.27,1000.0,0,0,100,APPROVE,79.1,Tier 2,APPROVE
100371,T44J Ltd,T44J Ltd.json,unlabelled,False,False,False,Other,2000.0,38,67,2.0,2.0,0.0,0.0,False,3058.57,611.71,2909.68,148.89,0.0,0.0,0.049,15.38,581.94,0.756,-0.14,1000.0,7,0,30,DECLINE,60.3,Tier 3,DECLINE
100275,Jemark Ltd,Jemark Ltd.json,unlabelled,False,False,False,Other,2000.0,136,74,0.0,0.0,0.0,0.0,False,5478.5,1826.17,2677.44,2801.06,0.0,0.0,0.511,5.07,892.48,0.879,-0.5,1000.0,8,0,30,DECLINE,60.0,Tier 4,DECLINE
101694,Simply Local Richmond Ltd,SIMPLY_LOCAL_RICHMOND_LTD.json,unlabelled,False,False,False,Other,10000.0,263,73,1.0,2.0,5.0,28831.0,False,11424.92,5712.46,15797.91,-4372.99,0.0,0.0,-0.383,5.34,7898.96,1.2,-0.5,1000.0,10,0,30,DECLINE,42.4,Tier 4,DECLINE
101462,White Canvas,White_canvas.json,unlabelled,False,False,False,Other,10000.0,35,91,0.0,0.0,0.0,0.0,False,3535.0,1767.5,6103.39,-2568.39,0.0,0.0,-0.727,10.0,3051.7,1.414,-0.5,1000.0,10,0,30,DECLINE,41.0,Tier 4,DECLINE
